Occurrence Date,Occurrence Hour,NIBRS Description,Offense Count,Premise
12/5/2018,0,"False pretenses, swindle",1,"Other, Unknown"
12/5/2018,1,Robbery,1,"Bar, Nightclub"
12/5/2018,1,"Drug, narcotic violations",1,"Highway, Road, Street, Alley"
12/5/2018,1,Driving under the influence,1,"Highway, Road, Street, Alley"
12/5/2018,1,Weapon law violations,1,"Highway, Road, Street, Alley"
12/5/2018,1,All other offenses,1,"Highway, Road, Street, Alley"
12/5/2018,1,Simple assault,1,"Residence, Home (Includes Apartment)"
12/5/2018,1,Trespass of real property,1,"Commercial, Office Building"
12/5/2018,1,Simple assault,1,"Residence, Home (Includes Apartment)"
12/5/2018,1,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/5/2018,1,All other offenses,1,"Highway, Road, Street, Alley"
12/5/2018,1,Weapon law violations,1,"Service, Gas Station"
12/5/2018,1,Intimidation,2,"Residence, Home (Includes Apartment)"
12/5/2018,1,Simple assault,1,Convenience Store
12/5/2018,1,"Destruction, damage, vandalism",1,Convenience Store
12/5/2018,1,Aggravated Assault,1,"Highway, Road, Street, Alley"
12/5/2018,1,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/5/2018,1,Trespass of real property,1,"Residence, Home (Includes Apartment)"
12/5/2018,1,"Burglary, Breaking and Entering",1,Restaurant
12/5/2018,1,Theft from motor vehicle,1,"Parking Lot, Garage"
12/5/2018,1,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/5/2018,1,Theft from motor vehicle,1,"Parking Lot, Garage"
12/5/2018,1,Simple assault,1,"Residence, Home (Includes Apartment)"
12/5/2018,2,"Drug, narcotic violations",1,"Highway, Road, Street, Alley"
12/5/2018,2,Simple assault,1,"Residence, Home (Includes Apartment)"
12/5/2018,2,Driving under the influence,1,"Highway, Road, Street, Alley"
12/5/2018,2,Simple assault,1,"Residence, Home (Includes Apartment)"
12/5/2018,2,Assisting or promoting prostitution,1,"Residence, Home (Includes Apartment)"
12/5/2018,2,Driving under the influence,1,"Highway, Road, Street, Alley"
12/5/2018,2,All other offenses,1,"Parking Lot, Garage"
12/5/2018,2,Simple assault,1,"Parking Lot, Garage"
12/5/2018,2,Simple assault,2,"Residence, Home (Includes Apartment)"
12/5/2018,2,"Drug, narcotic violations",1,"Highway, Road, Street, Alley"
12/5/2018,2,Driving under the influence,1,"Highway, Road, Street, Alley"
12/5/2018,2,Theft of motor vehicle parts or accessory,1,"Residence, Home (Includes Apartment)"
12/5/2018,2,"Destruction, damage, vandalism",1,"Hotel, Motel, ETC"
12/5/2018,2,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)"
12/5/2018,2,Aggravated Assault,1,"Other, Unknown"
12/5/2018,3,"Destruction, damage, vandalism",1,Speciality Store
12/5/2018,3,Simple assault,1,"Residence, Home (Includes Apartment)"
12/5/2018,3,All other offenses,1,"Highway, Road, Street, Alley"
12/5/2018,3,"Drug, narcotic violations",1,"Highway, Road, Street, Alley"
12/5/2018,3,Aggravated Assault,1,"Parking Lot, Garage"
12/5/2018,3,Robbery,1,"Parking Lot, Garage"
12/5/2018,3,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)"
12/5/2018,3,Theft from motor vehicle,1,"Parking Lot, Garage"
12/5/2018,3,"Burglary, Breaking and Entering",1,"Grocery, Supermarket"
12/5/2018,3,All other larceny,1,"Grocery, Supermarket"
12/5/2018,3,"Destruction, damage, vandalism",1,"Grocery, Supermarket"
12/5/2018,3,All other larceny,1,"Highway, Road, Street, Alley"
12/5/2018,3,Theft of motor vehicle parts or accessory,1,"Parking Lot, Garage"
12/5/2018,3,Motor vehicle theft,1,"Service, Gas Station"
12/5/2018,3,Aggravated Assault,1,"Residence, Home (Includes Apartment)"
12/5/2018,3,"Pornographs, obscene material",1,"Residence, Home (Includes Apartment)"
12/5/2018,3,Robbery,1,"Service, Gas Station"
12/5/2018,4,All other offenses,1,"Jail, Prison"
12/5/2018,4,Simple assault,1,"Residence, Home (Includes Apartment)"
12/5/2018,4,Simple assault,2,"Residence, Home (Includes Apartment)"
12/5/2018,4,Forcible fondling,1,"Residence, Home (Includes Apartment)"
12/5/2018,4,Intimidation,1,"Residence, Home (Includes Apartment)"
12/5/2018,4,Theft of motor vehicle parts or accessory,1,"Parking Lot, Garage"
12/5/2018,4,"Burglary, Breaking and Entering",1,"Department, Discount Store"
12/5/2018,4,Theft of motor vehicle parts or accessory,1,"Highway, Road, Street, Alley"
12/5/2018,4,Driving under the influence,1,"Highway, Road, Street, Alley"
12/5/2018,5,Simple assault,1,"Residence, Home (Includes Apartment)"
12/5/2018,5,All other larceny,1,"Residence, Home (Includes Apartment)"
12/5/2018,5,All other offenses,1,"Highway, Road, Street, Alley"
12/5/2018,5,All other larceny,1,"Residence, Home (Includes Apartment)"
12/5/2018,5,Shoplifting,1,Convenience Store
12/5/2018,5,Simple assault,1,"Residence, Home (Includes Apartment)"
12/5/2018,5,All other larceny,1,"Parking Lot, Garage"
12/5/2018,5,All other larceny,1,"Residence, Home (Includes Apartment)"
12/5/2018,6,"Drug, narcotic violations",1,"Jail, Prison"
12/5/2018,6,Trespass of real property,1,"Commercial, Office Building"
12/5/2018,6,Aggravated Assault,3,"Residence, Home (Includes Apartment)"
12/5/2018,6,Theft from building,1,"Hotel, Motel, ETC"
12/5/2018,6,All other offenses,1,"Hotel, Motel, ETC"
12/5/2018,6,Robbery,1,Park/Playground
12/5/2018,6,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/5/2018,7,"Destruction, damage, vandalism",1,"Highway, Road, Street, Alley"
12/5/2018,7,Arson,1,"Commercial, Office Building"
12/5/2018,7,"Burglary, Breaking and Entering",1,"Commercial, Office Building"
12/5/2018,7,Simple assault,1,"Residence, Home (Includes Apartment)"
12/5/2018,7,Theft from motor vehicle,1,"Highway, Road, Street, Alley"
12/5/2018,7,Simple assault,1,"Residence, Home (Includes Apartment)"
12/5/2018,7,Trespass of real property,1,"Grocery, Supermarket"
12/5/2018,7,All other offenses,1,"Grocery, Supermarket"
12/5/2018,7,Drug equipment violations,1,"Grocery, Supermarket"
12/5/2018,7,"Destruction, damage, vandalism",1,"Grocery, Supermarket"
12/5/2018,7,Simple assault,1,"Residence, Home (Includes Apartment)"
12/5/2018,7,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/5/2018,7,All other larceny,1,"Residence, Home (Includes Apartment)"
12/5/2018,7,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/5/2018,7,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/5/2018,7,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/5/2018,7,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/5/2018,7,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/5/2018,7,All other larceny,1,"Residence, Home (Includes Apartment)"
12/5/2018,7,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/5/2018,7,All other larceny,1,"Residence, Home (Includes Apartment)"
12/5/2018,7,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/5/2018,7,All other larceny,1,"Drug Store, Doctors Office, Hospital"
12/5/2018,8,All other offenses,1,"Government, Public Building"
12/5/2018,8,Simple assault,1,"Residence, Home (Includes Apartment)"
12/5/2018,8,"Destruction, damage, vandalism",1,"Highway, Road, Street, Alley"
12/5/2018,8,Aggravated Assault,1,"Residence, Home (Includes Apartment)"
12/5/2018,8,Forcible rape,1,"Residence, Home (Includes Apartment)"
12/5/2018,8,Simple assault,1,"Highway, Road, Street, Alley"
12/5/2018,8,Simple assault,1,"Highway, Road, Street, Alley"
12/5/2018,8,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/5/2018,8,Trespass of real property,1,"Residence, Home (Includes Apartment)"
12/5/2018,8,Simple assault,1,"Residence, Home (Includes Apartment)"
12/5/2018,8,Identify theft,1,"Residence, Home (Includes Apartment)"
12/5/2018,8,Simple assault,2,"Residence, Home (Includes Apartment)"
12/5/2018,8,Motor vehicle theft,1,"Parking Lot, Garage"
12/5/2018,8,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/5/2018,8,Shoplifting,1,"Department, Discount Store"
12/5/2018,8,Theft from motor vehicle,1,"Parking Lot, Garage"
12/5/2018,8,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/5/2018,8,Theft from building,1,"Hotel, Motel, ETC"
12/5/2018,8,Theft of motor vehicle parts or accessory,1,"Other, Unknown"
12/5/2018,8,Theft from motor vehicle,1,"Parking Lot, Garage"
12/5/2018,8,All other larceny,1,"Residence, Home (Includes Apartment)"
12/5/2018,8,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/5/2018,8,"Burglary, Breaking and Entering",1,Rental Storage Facility
12/5/2018,8,All other larceny,1,"Church, Synagogue, Temple"
12/5/2018,8,Motor vehicle theft,3,Auto Dealership New/Used
12/5/2018,8,"False pretenses, swindle",1,"Bank, Savings & Loan"
12/5/2018,8,All other larceny,1,"Airplane, Bus,Train Terminal"
12/5/2018,8,Theft from motor vehicle,1,"Parking Lot, Garage"
12/5/2018,9,Identify theft,1,"Residence, Home (Includes Apartment)"
12/5/2018,9,"Destruction, damage, vandalism",1,"Parking Lot, Garage"
12/5/2018,9,Simple assault,1,"Residence, Home (Includes Apartment)"
12/5/2018,9,All other offenses,1,"Residence, Home (Includes Apartment)"
12/5/2018,9,Simple assault,2,"Residence, Home (Includes Apartment)"
12/5/2018,9,Trespass of real property,1,"Commercial, Office Building"
12/5/2018,9,Identify theft,1,"Other, Unknown"
12/5/2018,9,All other offenses,1,"Department, Discount Store"
12/5/2018,9,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)"
12/5/2018,9,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/5/2018,9,Shoplifting,1,"Service, Gas Station"
12/5/2018,9,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/5/2018,9,All other larceny,1,"Residence, Home (Includes Apartment)"
12/5/2018,9,All other larceny,1,"Commercial, Office Building"
12/5/2018,10,All other offenses,1,"Residence, Home (Includes Apartment)"
12/5/2018,10,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/5/2018,10,Theft from motor vehicle,1,"Service, Gas Station"
12/5/2018,10,"Drug, narcotic violations",1,"Highway, Road, Street, Alley"
12/5/2018,10,All other offenses,1,"Highway, Road, Street, Alley"
12/5/2018,10,Shoplifting,1,"Department, Discount Store"
12/5/2018,10,All other offenses,1,"Government, Public Building"
12/5/2018,10,Simple assault,1,"Residence, Home (Includes Apartment)"
12/5/2018,10,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/5/2018,10,Aggravated Assault,1,"Residence, Home (Includes Apartment)"
12/5/2018,10,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/5/2018,10,Simple assault,1,Restaurant
12/5/2018,10,All other offenses,1,Restaurant
12/5/2018,10,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/5/2018,10,"False pretenses, swindle",1,"Residence, Home (Includes Apartment)"
12/5/2018,10,All other larceny,1,"Grocery, Supermarket"
12/5/2018,10,Trespass of real property,1,"Commercial, Office Building"
12/5/2018,10,Simple assault,1,"Airplane, Bus,Train Terminal"
12/5/2018,10,All other offenses,1,"Airplane, Bus,Train Terminal"
12/5/2018,10,Theft from motor vehicle,1,"Parking Lot, Garage"
12/5/2018,10,All other larceny,1,"Residence, Home (Includes Apartment)"
12/5/2018,10,Motor vehicle theft,2,"Residence, Home (Includes Apartment)"
12/5/2018,10,Intimidation,1,School-Elementary/Secondary
12/5/2018,10,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)"
12/5/2018,10,Theft of motor vehicle parts or accessory,1,"Parking Lot, Garage"
12/5/2018,10,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/5/2018,10,Trespass of real property,1,"Parking Lot, Garage"
12/5/2018,10,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/5/2018,10,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/5/2018,10,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/5/2018,10,All other larceny,1,"Residence, Home (Includes Apartment)"
12/5/2018,10,Theft from motor vehicle,1,"Parking Lot, Garage"
12/5/2018,10,All other larceny,1,"Residence, Home (Includes Apartment)"
12/5/2018,10,"Counterfeiting, forgery",1,"Residence, Home (Includes Apartment)"
12/5/2018,11,All other larceny,1,"Commercial, Office Building"
12/5/2018,11,Aggravated Assault,1,"Other, Unknown"
12/5/2018,11,All other larceny,1,"Parking Lot, Garage"
12/5/2018,11,Identify theft,1,"Residence, Home (Includes Apartment)"
12/5/2018,11,Simple assault,1,"Highway, Road, Street, Alley"
12/5/2018,11,Simple assault,1,"Parking Lot, Garage"
12/5/2018,11,"Drug, narcotic violations",1,"Service, Gas Station"
12/5/2018,11,Intimidation,1,"Parking Lot, Garage"
12/5/2018,11,Intimidation,1,"Drug Store, Doctors Office, Hospital"
12/5/2018,11,All other offenses,1,"Residence, Home (Includes Apartment)"
12/5/2018,11,Aggravated Assault,1,"Residence, Home (Includes Apartment)"
12/5/2018,11,Theft from motor vehicle,1,"Parking Lot, Garage"
12/5/2018,11,Disorderly conduct,1,"Highway, Road, Street, Alley"
12/5/2018,11,All other offenses,1,"Commercial, Office Building"
12/5/2018,11,"Destruction, damage, vandalism",1,"Highway, Road, Street, Alley"
12/5/2018,11,Simple assault,3,"Parking Lot, Garage"
12/5/2018,11,"Destruction, damage, vandalism",1,"Highway, Road, Street, Alley"
12/5/2018,11,Motor vehicle theft,1,"Highway, Road, Street, Alley"
12/5/2018,11,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/5/2018,11,Simple assault,1,"Residence, Home (Includes Apartment)"
12/5/2018,11,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/5/2018,11,Intimidation,1,"Commercial, Office Building"
12/5/2018,11,Theft from motor vehicle,1,"Parking Lot, Garage"
12/5/2018,11,All other larceny,1,"Parking Lot, Garage"
12/5/2018,11,Shoplifting,1,"Department, Discount Store"
12/5/2018,11,Theft from building,1,"Residence, Home (Includes Apartment)"
12/5/2018,12,Identify theft,1,"Other, Unknown"
12/5/2018,12,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/5/2018,12,All other larceny,1,Speciality Store
12/5/2018,12,Prostitution,1,"Highway, Road, Street, Alley"
12/5/2018,12,Theft from motor vehicle,1,"Highway, Road, Street, Alley"
12/5/2018,12,Prostitution,1,"Highway, Road, Street, Alley"
12/5/2018,12,Weapon law violations,1,"Highway, Road, Street, Alley"
12/5/2018,12,All other offenses,1,"Highway, Road, Street, Alley"
12/5/2018,12,Simple assault,1,"Residence, Home (Includes Apartment)"
12/5/2018,12,All other larceny,1,"Airplane, Bus,Train Terminal"
12/5/2018,12,Simple assault,1,"Residence, Home (Includes Apartment)"
12/5/2018,12,All other offenses,1,"Highway, Road, Street, Alley"
12/5/2018,12,Intimidation,1,"Residence, Home (Includes Apartment)"
12/5/2018,12,Theft from motor vehicle,1,"Parking Lot, Garage"
12/5/2018,12,All other larceny,1,"Residence, Home (Includes Apartment)"
12/5/2018,12,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)"
12/5/2018,12,Theft of motor vehicle parts or accessory,1,"Parking Lot, Garage"
12/5/2018,12,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/5/2018,12,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)"
12/5/2018,12,All other larceny,1,"Other, Unknown"
12/5/2018,12,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/5/2018,12,Theft from motor vehicle,1,"Parking Lot, Garage"
12/5/2018,12,Motor vehicle theft,1,"Parking Lot, Garage"
12/5/2018,12,Motor vehicle theft,1,"Parking Lot, Garage"
12/5/2018,12,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/5/2018,12,All other larceny,1,"Parking Lot, Garage"
12/5/2018,12,Theft from motor vehicle,1,"Parking Lot, Garage"
12/5/2018,12,Forcible fondling,1,"Commercial, Office Building"
12/5/2018,12,"Credit card, ATM fraud",1,"Other, Unknown"
12/5/2018,12,Intimidation,1,"Residence, Home (Includes Apartment)"
12/5/2018,12,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/5/2018,12,Identify theft,1,"Residence, Home (Includes Apartment)"
12/5/2018,12,Intimidation,1,"Other, Unknown"
12/5/2018,12,Theft from motor vehicle,1,"Parking Lot, Garage"
12/5/2018,12,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/5/2018,12,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/5/2018,12,All other larceny,1,"Residence, Home (Includes Apartment)"
12/5/2018,12,Disorderly conduct,1,"Residence, Home (Includes Apartment)"
12/5/2018,13,Shoplifting,1,"Department, Discount Store"
12/5/2018,13,All other offenses,1,"Department, Discount Store"
12/5/2018,13,Aggravated Assault,1,"Parking Lot, Garage"
12/5/2018,13,Shoplifting,1,"Grocery, Supermarket"
12/5/2018,13,All other offenses,1,"Highway, Road, Street, Alley"
12/5/2018,13,Aggravated Assault,1,"Residence, Home (Includes Apartment)"
12/5/2018,13,All other offenses,1,"Residence, Home (Includes Apartment)"
12/5/2018,13,Trespass of real property,1,"Residence, Home (Includes Apartment)"
12/5/2018,13,"Counterfeiting, forgery",1,"Other, Unknown"
12/5/2018,13,"Drug, narcotic violations",1,"Highway, Road, Street, Alley"
12/5/2018,13,All other offenses,1,"Parking Lot, Garage"
12/5/2018,13,Theft of motor vehicle parts or accessory,1,"Parking Lot, Garage"
12/5/2018,13,All other offenses,1,"Highway, Road, Street, Alley"
12/5/2018,13,"Destruction, damage, vandalism",1,Park/Playground
12/5/2018,13,Aggravated Assault,3,Park/Playground
12/5/2018,13,Motor vehicle theft,1,"Parking Lot, Garage"
12/5/2018,13,Shoplifting,1,"Grocery, Supermarket"
12/5/2018,13,Theft from motor vehicle,1,"Parking Lot, Garage"
12/5/2018,13,Theft of motor vehicle parts or accessory,1,"Parking Lot, Garage"
12/5/2018,13,"Destruction, damage, vandalism",1,"Highway, Road, Street, Alley"
12/5/2018,13,Theft from motor vehicle,1,"Commercial, Office Building"
12/5/2018,13,"Counterfeiting, forgery",1,Auto Dealership New/Used
12/5/2018,13,"False pretenses, swindle",1,Auto Dealership New/Used
12/5/2018,13,Motor vehicle theft,6,Auto Dealership New/Used
12/5/2018,13,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/5/2018,13,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/5/2018,13,Motor vehicle theft,1,"Highway, Road, Street, Alley"
12/5/2018,13,Simple assault,1,"Residence, Home (Includes Apartment)"
12/5/2018,13,All other larceny,1,"Residence, Home (Includes Apartment)"
12/5/2018,13,All other larceny,1,"Residence, Home (Includes Apartment)"
